a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a21,target
1,-0.8772043773693017,2,3,-0.6743227831320431,3,1,0.9184771676276685,1,0,-1.6724592395536968,0,-1.3921106760227153,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,0.34807303810302276,4,3,-0.6706632087439541,0,3,0.9184771676276685,2,0,0.1405047057619635,1,0.4095661946185187,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
0,-0.21743961519189622,1,4,-0.5082695952725059,0,1,0.024146916773074168,2,1,1.0469866784197936,3,0.04923082049027188,0,2,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
1,0.34807303810302276,0,9,0.5443154881015853,0,2,-1.7645135849361147,2,0,1.0469866784197936,0,0.04923082049027188,2,1,2.824517755739232,1,0.0,1,1.5275252316519468,0
2,-1.3484649217817342,4,0,-0.8014929931181349,0,2,-1.7645135849361147,2,0,-1.6724592395536968,0,2.6166203611540304,2,1,2.824517755739232,0,0.0,0,-0.6546536707079773,1
3,0.34807303810302276,2,0,-0.7237270373712442,1,4,0.9184771676276685,3,0,1.0469866784197936,0,0.4996500381505804,2,0,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
3,0.7250814736329687,4,4,-0.14093981606807518,0,4,0.9184771676276685,2,0,-0.7659772668958666,2,-0.5813560842341601,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
3,-0.7829522684868152,2,4,-0.49774831890675014,0,3,0.9184771676276685,2,0,-0.7659772668958666,2,-0.4011883971700366,2,0,1.054769788484074,3,0.0,1,-0.6546536707079773,0
1,2.0446109979877796,4,3,0.9354325008285943,0,2,-0.8701833340815202,1,0,0.1405047057619635,2,-0.49127224070209835,2,1,-0.7149781787710835,3,0.0,1,1.5275252316519468,0
0,-0.7829522684868152,2,0,-0.21596109102389913,0,1,0.9184771676276685,2,0,-1.6724592395536968,0,-0.22102071010591323,2,1,-0.7149781787710835,1,0.0,0,1.5275252316519468,0
3,1.4790983446928607,3,3,2.1165601345843106,2,3,-0.8701833340815202,1,0,1.0469866784197936,2,0.4095661946185187,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
1,0.9135856913979418,4,0,-0.39802491683132557,4,4,0.9184771676276685,2,0,1.0469866784197936,0,0.04923082049027188,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
3,-1.3484649217817342,2,7,-0.6921632082739769,0,1,-1.7645135849361147,1,0,-0.7659772668958666,3,1.8509076911315059,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
0,-1.3484649217817342,4,4,-1.2410993664873229,2,4,0.9184771676276685,2,0,1.0469866784197936,2,1.4905723170032592,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
1,1.7618546713403203,3,7,2.210050824030021,1,3,-0.8701833340815202,2,0,0.1405047057619635,3,-0.31110455363797496,2,0,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
1,0.34807303810302276,4,3,0.7707516533645905,0,1,-0.8701833340815202,1,0,1.0469866784197936,2,-0.9416914583624069,0,1,-0.7149781787710835,1,0.0,0,1.5275252316519468,0
2,0.34807303810302276,2,3,-0.07278024308991803,0,4,0.024146916773074168,0,0,1.0469866784197936,3,1.4004884734711975,2,2,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,-1.3484649217817342,4,4,-0.5997589549747303,0,4,-0.8701833340815202,3,0,-0.7659772668958666,0,-0.49127224070209835,2,0,1.054769788484074,2,0.0,0,-0.6546536707079773,0
1,1.4790983446928607,3,9,2.210050824030021,1,3,-1.7645135849361147,2,0,0.1405047057619635,1,-0.4011883971700366,2,1,1.054769788484074,1,0.0,1,-0.6546536707079773,0
2,-0.7829522684868152,2,0,-0.7873121423642901,0,1,0.9184771676276685,2,0,-1.6724592395536968,0,-0.8516076148303452,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
2,0.9135856913979418,4,4,0.276709110972579,4,4,0.9184771676276685,2,0,1.0469866784197936,1,1.220320786407074,1,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
0,-0.21743961519189622,2,0,-0.9492483090372273,0,1,-1.7645135849361147,1,0,-0.7659772668958666,2,-1.1218591454265303,2,1,-0.7149781787710835,1,0.0,0,1.5275252316519468,0
0,-0.7829522684868152,1,4,-0.4126632143836815,0,2,0.9184771676276685,0,0,-1.6724592395536968,3,-0.5813560842341601,2,2,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
0,2.0446109979877796,2,0,2.155443112457756,0,4,0.9184771676276685,2,0,1.0469866784197936,3,0.5897338816826421,0,2,-0.7149781787710835,3,0.0,0,1.5275252316519468,0
0,-1.3484649217817342,4,3,0.15228358177755386,0,2,-1.7645135849361147,0,0,1.0469866784197936,0,0.7699015687467655,2,0,-0.7149781787710835,3,0.0,1,1.5275252316519468,0
0,0.34807303810302276,2,4,-0.8092695886928241,1,2,0.9184771676276685,1,0,-0.7659772668958666,2,-0.31110455363797496,2,1,-0.7149781787710835,1,0.0,0,1.5275252316519468,0
3,-0.21743961519189622,4,0,-0.925461075514649,0,2,0.9184771676276685,1,0,0.1405047057619635,0,0.04923082049027188,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
3,0.34807303810302276,2,0,-0.7584929940580896,0,2,-0.8701833340815202,2,2,-0.7659772668958666,0,-0.4011883971700366,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,-0.7829522684868152,2,4,-1.0723014978367191,0,2,0.9184771676276685,2,0,-0.7659772668958666,0,-0.49127224070209835,0,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
0,0.06531671145556327,4,0,-1.1345142624342317,0,4,0.9184771676276685,2,0,1.0469866784197936,0,2.6166203611540304,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
0,1.4790983446928607,2,1,2.210050824030021,0,2,-0.8701833340815202,2,0,-0.7659772668958666,1,-0.8516076148303452,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
0,-0.9714564862517882,4,0,-0.3705781089206583,0,1,-1.7645135849361147,2,0,0.1405047057619635,0,1.1302369428750123,2,0,1.054769788484074,1,0.0,0,-0.6546536707079773,1
3,-0.7829522684868152,4,4,-0.32940789705465734,4,4,-1.7645135849361147,2,1,1.0469866784197936,0,1.220320786407074,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
1,0.9135856913979418,1,3,0.2035176232107995,3,2,0.9184771676276685,2,0,-0.7659772668958666,2,-0.13093686657385153,1,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,-0.21743961519189622,3,9,-0.40351427841345905,0,2,0.9184771676276685,3,0,-0.7659772668958666,2,-0.6714399277662217,2,1,-0.7149781787710835,2,0.0,1,1.5275252316519468,0
1,0.34807303810302276,4,7,1.23140057946529,0,1,-0.8701833340815202,1,0,1.0469866784197936,3,-1.0317753018944686,2,2,1.054769788484074,2,0.0,1,-0.6546536707079773,0
1,0.34807303810302276,2,2,2.210050824030021,0,2,-0.8701833340815202,2,1,0.1405047057619635,2,-0.5813560842341601,0,1,1.054769788484074,3,0.0,1,1.5275252316519468,0
3,-1.3484649217817342,1,4,-0.595184486989619,2,4,-0.8701833340815202,2,0,1.0469866784197936,1,0.8599854122788272,0,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
1,0.34807303810302276,2,4,0.9299431392464609,4,4,-0.8701833340815202,1,0,1.0469866784197936,2,0.5897338816826421,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
0,-0.7829522684868152,2,8,-0.9830993721270503,0,3,0.9184771676276685,3,0,1.0469866784197936,1,-1.3020268324906537,2,0,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
0,0.34807303810302276,2,4,0.27853889816662347,0,2,-0.8701833340815202,1,0,1.0469866784197936,2,-0.6714399277662217,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
2,0.34807303810302276,4,3,0.2588686858306452,4,4,0.9184771676276685,2,1,1.0469866784197936,3,-1.3921106760227153,2,0,1.054769788484074,2,0.0,0,-0.6546536707079773,0
0,0.34807303810302276,1,3,0.22913464392742233,0,3,0.024146916773074168,2,0,1.0469866784197936,2,-0.7615237712982834,0,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
3,1.4790983446928607,2,7,-0.5636206578923517,0,2,0.9184771676276685,2,0,1.0469866784197936,3,0.13931466402233358,1,2,-0.7149781787710835,2,0.0,1,1.5275252316519468,0
3,2.0446109979877796,2,9,0.39473038498844837,4,2,0.9184771676276685,0,0,-0.7659772668958666,0,0.22939850755439528,0,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
1,0.34807303810302276,4,0,0.378262300242048,1,1,0.9184771676276685,0,0,-0.7659772668958666,2,0.13931466402233358,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,-0.21743961519189622,2,3,0.1696665601209765,0,4,0.9184771676276685,2,0,1.0469866784197936,1,1.0401530993429506,0,1,2.824517755739232,2,0.0,1,-0.6546536707079773,0
0,-1.0657085951342746,2,3,-0.4186100227643261,0,2,0.024146916773074168,2,0,-0.7659772668958666,0,-0.9416914583624069,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,0.34807303810302276,4,1,2.1531558784652,3,4,-0.8701833340815202,1,0,1.0469866784197936,3,-0.5813560842341601,2,0,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
0,-0.7829522684868152,4,1,-0.6976525698561103,0,4,0.9184771676276685,2,0,1.0469866784197936,3,2.6166203611540304,2,2,1.054769788484074,3,0.0,0,-0.6546536707079773,0
1,0.34807303810302276,3,4,1.5333154664826305,0,1,-1.7645135849361147,2,0,-0.7659772668958666,2,-0.22102071010591323,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
0,1.4790983446928607,2,0,-0.5530993815265959,0,1,0.9184771676276685,1,0,1.0469866784197936,2,-0.13093686657385153,2,1,-0.7149781787710835,2,0.0,1,1.5275252316519468,0
0,-0.7829522684868152,2,4,-1.0873972421875862,1,3,0.9184771676276685,3,0,-1.6724592395536968,1,-1.3921106760227153,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
3,-0.7829522684868152,4,3,-0.7543759728714894,2,3,0.024146916773074168,1,0,1.0469866784197936,2,0.13931466402233358,2,0,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
1,-1.3484649217817342,2,0,2.210050824030021,4,0,-1.7645135849361147,2,0,-0.7659772668958666,1,-1.1218591454265303,2,1,-0.7149781787710835,0,0.0,1,1.5275252316519468,0
3,0.34807303810302276,2,0,0.32291123762220225,0,4,0.9184771676276685,1,1,1.0469866784197936,3,2.391410752323876,2,2,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
0,-0.9714564862517882,4,3,-0.42043980995837055,4,1,-0.8701833340815202,1,1,0.1405047057619635,0,-0.7615237712982834,2,0,1.054769788484074,2,0.0,0,-0.6546536707079773,1
3,-1.536969139546707,4,0,-0.7301312925504,0,3,-0.8701833340815202,2,0,-1.6724592395536968,0,0.5897338816826421,2,1,2.824517755739232,1,0.0,0,-0.6546536707079773,0
2,-0.5001959418393557,2,9,-0.166556836784698,0,3,-0.8701833340815202,2,0,1.0469866784197936,1,-0.8516076148303452,2,0,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
0,0.06531671145556327,4,0,-0.6628866131692651,0,4,0.9184771676276685,3,0,0.1405047057619635,2,-0.49127224070209835,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
1,0.34807303810302276,3,0,-0.4968334253097279,4,2,0.9184771676276685,1,0,1.0469866784197936,2,0.5897338816826421,2,0,1.054769788484074,2,0.0,1,-0.6546536707079773,0
0,-0.7829522684868152,2,4,-1.0750461786277858,0,2,0.9184771676276685,3,0,-0.7659772668958666,0,0.4095661946185187,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
0,2.0446109979877796,2,4,1.886006948134705,4,3,0.9184771676276685,1,0,0.1405047057619635,2,-0.49127224070209835,2,1,-0.7149781787710835,3,0.0,1,1.5275252316519468,0
3,-1.3484649217817342,2,8,-0.8293972478273134,4,0,0.9184771676276685,2,0,1.0469866784197936,1,0.04923082049027188,2,1,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
0,-1.3484649217817342,4,0,0.761602717394368,4,1,-1.7645135849361147,2,0,0.1405047057619635,0,0.7699015687467655,2,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
3,1.4790983446928607,4,4,2.210050824030021,0,2,-0.8701833340815202,1,0,-0.7659772668958666,2,-0.4011883971700366,1,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
3,0.6308293647504822,4,3,0.6746878256772549,3,1,0.9184771676276685,2,0,-0.7659772668958666,0,-0.31110455363797496,1,1,1.054769788484074,1,0.0,1,-0.6546536707079773,0
1,0.9135856913979418,2,4,-0.02749301003731698,4,4,-0.8701833340815202,1,0,1.0469866784197936,2,-0.9416914583624069,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,-0.21743961519189622,2,3,-0.02291854205220576,0,3,-0.8701833340815202,1,0,1.0469866784197936,0,0.4095661946185187,2,0,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
0,-0.5944480507218421,2,0,2.210050824030021,0,4,-1.7645135849361147,0,0,1.0469866784197936,1,0.8599854122788272,2,1,-0.7149781787710835,3,0.0,1,1.5275252316519468,1
3,1.4790983446928607,2,4,-0.34404619460701324,2,4,0.9184771676276685,2,0,1.0469866784197936,2,0.319482351086457,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,-1.0657085951342746,4,7,-0.8760568212754478,3,4,0.9184771676276685,2,0,0.1405047057619635,3,-0.31110455363797496,2,2,1.054769788484074,2,0.0,0,1.5275252316519468,0
1,-1.0657085951342746,4,7,-0.7090887398188884,0,4,-0.8701833340815202,1,0,0.1405047057619635,2,-0.13093686657385153,2,1,1.054769788484074,3,0.0,1,1.5275252316519468,0
1,2.0446109979877796,4,1,0.697560165602811,1,0,0.024146916773074168,2,0,1.0469866784197936,2,-0.7615237712982834,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
2,-0.5001959418393557,2,4,-0.3312376842487018,0,1,-0.8701833340815202,1,0,0.1405047057619635,0,-0.9416914583624069,2,1,-0.7149781787710835,1,0.0,0,1.5275252316519468,0
1,0.34807303810302276,2,1,2.210050824030021,0,2,-1.7645135849361147,1,0,1.0469866784197936,2,-1.1218591454265303,2,0,1.054769788484074,3,0.0,0,1.5275252316519468,0
3,-0.7829522684868152,4,7,-0.13865258207551956,0,4,-0.8701833340815202,1,0,1.0469866784197936,3,1.9409915346635678,0,2,2.824517755739232,1,0.0,0,-0.6546536707079773,0
3,-0.7829522684868152,2,7,-1.0668121362545855,0,4,0.9184771676276685,2,0,1.0469866784197936,2,0.4996500381505804,0,1,-0.7149781787710835,1,0.0,0,1.5275252316519468,0
3,0.9135856913979418,4,4,0.6765176128712994,0,3,0.9184771676276685,1,0,1.0469866784197936,2,-0.8516076148303452,2,0,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
3,2.0446109979877796,4,0,2.210050824030021,2,2,-0.8701833340815202,2,0,-0.7659772668958666,3,0.7699015687467655,0,2,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
0,0.06531671145556327,2,3,0.250634643457445,0,3,-1.7645135849361147,1,0,1.0469866784197936,2,-0.8516076148303452,2,0,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
1,0.6308293647504822,4,4,-0.24295045213605532,2,2,0.9184771676276685,2,0,-0.7659772668958666,1,-1.1218591454265303,2,1,1.054769788484074,1,0.0,0,1.5275252316519468,0
3,-0.21743961519189622,4,4,-0.6720355491394875,3,4,0.9184771676276685,2,0,1.0469866784197936,2,0.950069255810889,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
1,-0.21743961519189622,2,3,-0.5155887440486839,4,1,0.9184771676276685,1,0,0.1405047057619635,0,-0.7615237712982834,2,0,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
3,0.15956882033804975,2,4,-0.17204619836683144,2,4,0.024146916773074168,2,0,1.0469866784197936,2,0.4095661946185187,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,0.34807303810302276,3,3,-0.3284930034576351,4,1,0.9184771676276685,2,0,-0.7659772668958666,1,-0.5813560842341601,0,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
0,-0.7829522684868152,0,4,1.4399963195863617,0,2,0.9184771676276685,2,0,-0.7659772668958666,1,-0.6714399277662217,2,0,1.054769788484074,2,0.0,1,1.5275252316519468,0
0,2.0446109979877796,2,1,2.210050824030021,0,3,0.9184771676276685,2,0,1.0469866784197936,3,0.319482351086457,1,2,2.824517755739232,2,0.0,1,1.5275252316519468,0
0,0.6308293647504822,2,4,0.16692187932990976,0,2,0.024146916773074168,2,0,-0.7659772668958666,2,-0.7615237712982834,2,1,-0.7149781787710835,3,0.0,0,-0.6546536707079773,0
1,0.34807303810302276,2,4,0.018709116612306318,1,1,0.024146916773074168,3,0,-0.7659772668958666,2,-1.211942988958592,2,0,-0.7149781787710835,2,0.0,1,1.5275252316519468,0
3,0.34807303810302276,4,4,-0.7022270378412215,3,2,0.9184771676276685,1,0,-1.6724592395536968,0,0.6798177252147038,2,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
3,-0.5001959418393557,2,4,-0.4904291701305722,4,4,0.9184771676276685,2,0,-0.7659772668958666,2,-0.040853023041789824,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,0.9135856913979418,4,0,0.5479750624896742,0,0,0.9184771676276685,3,0,-0.7659772668958666,2,-0.6714399277662217,2,1,1.054769788484074,3,0.0,0,1.5275252316519468,0
3,0.34807303810302276,2,4,0.17332613450906548,2,4,0.024146916773074168,2,0,-0.7659772668958666,2,-0.4011883971700366,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
1,-0.5001959418393557,0,0,-0.5823759766313077,0,1,-0.8701833340815202,1,0,-1.6724592395536968,0,-0.8516076148303452,2,0,1.054769788484074,0,0.0,0,1.5275252316519468,0
1,0.06531671145556327,2,9,-0.8522695877528694,0,4,-0.8701833340815202,1,0,1.0469866784197936,1,0.319482351086457,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
1,2.0446109979877796,1,1,2.210050824030021,0,0,-1.7645135849361147,2,0,-0.7659772668958666,3,1.7608238475994442,0,2,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
0,-0.5001959418393557,2,4,-0.9140249055518709,0,1,0.9184771676276685,3,0,-0.7659772668958666,0,-0.7615237712982834,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,1
1,-0.21743961519189622,4,3,0.2565814518380896,0,4,0.024146916773074168,1,0,1.0469866784197936,1,0.13931466402233358,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
1,0.06531671145556327,4,9,0.27487932377853447,0,3,-0.8701833340815202,2,0,0.1405047057619635,1,-0.7615237712982834,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
2,-0.9714564862517882,2,5,-0.8353440562079579,0,2,-0.8701833340815202,2,0,-0.7659772668958666,2,0.13931466402233358,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,0.9135856913979418,1,1,2.028272902471664,4,0,0.9184771676276685,1,0,-1.6724592395536968,0,1.5806561605353209,0,1,-0.7149781787710835,3,0.0,1,1.5275252316519468,0
3,0.34807303810302276,2,9,-0.820248311857091,0,3,0.9184771676276685,2,0,-1.6724592395536968,0,-0.9416914583624069,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
0,1.4790983446928607,2,1,2.210050824030021,4,4,0.024146916773074168,2,0,1.0469866784197936,3,1.0401530993429506,2,2,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
3,2.0446109979877796,1,9,0.25520911144255626,0,2,-1.7645135849361147,1,0,-1.6724592395536968,0,-0.7615237712982834,1,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,-0.7829522684868152,3,6,-0.6843866126992878,3,4,0.9184771676276685,2,0,1.0469866784197936,3,1.7608238475994442,2,2,1.054769788484074,2,0.0,0,1.5275252316519468,0
0,-0.5001959418393557,2,0,0.41531549092144887,0,2,0.024146916773074168,1,0,-0.7659772668958666,1,-0.5813560842341601,2,1,-0.7149781787710835,2,0.0,1,1.5275252316519468,0
1,0.34807303810302276,3,9,1.7913154608429032,1,3,0.9184771676276685,2,0,1.0469866784197936,2,0.04923082049027188,2,0,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
1,2.0446109979877796,3,2,2.0726452419272428,1,0,-0.8701833340815202,2,0,1.0469866784197936,3,-0.4011883971700366,2,2,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
1,0.34807303810302276,1,7,-0.5553866155191515,0,3,0.9184771676276685,1,0,1.0469866784197936,3,-0.13093686657385153,0,2,-0.7149781787710835,1,0.0,0,1.5275252316519468,0
0,2.0446109979877796,2,4,1.6957090799540786,0,2,0.024146916773074168,1,0,-0.7659772668958666,2,-0.4011883971700366,2,1,-0.7149781787710835,2,0.0,1,1.5275252316519468,0
0,0.34807303810302276,1,3,-0.2598759836809668,2,2,0.9184771676276685,2,0,1.0469866784197936,0,-1.211942988958592,1,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
0,0.9135856913979418,0,9,2.210050824030021,4,1,-0.8701833340815202,2,0,0.1405047057619635,2,-0.9416914583624069,0,1,2.824517755739232,2,0.0,0,-0.6546536707079773,0
1,-0.7829522684868152,2,6,-1.1034078801354754,0,2,0.9184771676276685,2,0,-0.7659772668958666,2,-0.49127224070209835,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
0,0.34807303810302276,2,1,-0.06454620071671784,0,3,-0.8701833340815202,2,0,-1.6724592395536968,3,-0.13093686657385153,2,2,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
1,2.0446109979877796,3,4,1.9976239669714189,4,2,-1.7645135849361147,2,0,-1.6724592395536968,0,-0.7615237712982834,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
3,2.0446109979877796,2,4,2.210050824030021,4,3,0.9184771676276685,2,0,0.1405047057619635,2,0.13931466402233358,1,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
1,-1.3484649217817342,2,6,-1.188035537860033,0,1,0.024146916773074168,3,0,-1.6724592395536968,1,-1.211942988958592,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
3,0.34807303810302276,2,9,0.7044218675804778,3,2,-0.8701833340815202,2,0,0.1405047057619635,1,1.6707400040673825,2,1,2.824517755739232,3,0.0,1,1.5275252316519468,0
3,2.0446109979877796,4,4,0.24102826068871147,4,4,0.9184771676276685,2,0,-1.6724592395536968,0,1.0401530993429506,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
1,2.0446109979877796,3,4,2.210050824030021,4,2,-0.8701833340815202,2,0,-0.7659772668958666,3,-0.7615237712982834,2,2,-0.7149781787710835,3,0.0,0,-0.6546536707079773,0
3,0.34807303810302276,4,9,0.6746878256772549,0,2,0.024146916773074168,2,0,-0.7659772668958666,0,2.6166203611540304,2,1,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
3,1.4790983446928607,3,9,2.210050824030021,0,1,-1.7645135849361147,0,0,-1.6724592395536968,2,-0.6714399277662217,2,1,1.054769788484074,2,0.0,0,1.5275252316519468,0
1,1.4790983446928607,0,4,0.344411237152225,0,2,0.9184771676276685,1,0,-1.6724592395536968,2,0.5897338816826421,2,1,-0.7149781787710835,2,0.0,1,1.5275252316519468,0
0,-0.7829522684868152,4,0,-1.079620646612897,0,4,0.9184771676276685,2,0,0.1405047057619635,1,-0.040853023041789824,2,1,1.054769788484074,2,0.0,0,1.5275252316519468,0
3,0.06531671145556327,2,1,-0.2630781112705447,4,4,0.9184771676276685,2,0,1.0469866784197936,0,0.950069255810889,2,1,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
1,-1.0657085951342746,2,4,-1.034333413560296,2,2,0.9184771676276685,1,0,0.1405047057619635,0,2.6166203611540304,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
3,2.0446109979877796,2,0,1.5900388694980094,4,2,0.9184771676276685,2,0,1.0469866784197936,3,-0.13093686657385153,2,2,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
1,-0.5001959418393557,1,0,-0.8175036310660242,1,2,-0.8701833340815202,3,0,-0.7659772668958666,1,-0.9416914583624069,2,0,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
3,1.4790983446928607,4,3,1.8645069486046826,0,1,-0.8701833340815202,1,0,1.0469866784197936,1,-1.1218591454265303,2,0,1.054769788484074,2,0.0,1,1.5275252316519468,0
3,0.34807303810302276,4,3,-0.4680142770035272,0,3,-0.8701833340815202,2,0,-0.7659772668958666,1,-0.49127224070209835,2,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
3,-0.8772043773693017,4,0,-0.7584929940580896,0,1,0.9184771676276685,1,0,1.0469866784197936,2,-0.040853023041789824,2,1,1.054769788484074,3,0.0,0,-0.6546536707079773,0
1,-1.0657085951342746,2,0,0.06582613685895186,4,2,-1.7645135849361147,1,0,-0.7659772668958666,0,-0.22102071010591323,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
0,-0.7829522684868152,1,8,-1.2406419196888119,0,4,0.9184771676276685,3,0,-1.6724592395536968,2,0.8599854122788272,0,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
3,0.34807303810302276,4,1,0.453283575197872,4,3,0.024146916773074168,2,0,1.0469866784197936,1,0.6798177252147038,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
3,-0.7829522684868152,2,3,-1.0466844771200963,0,2,0.9184771676276685,1,0,-1.6724592395536968,0,-0.8516076148303452,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,0.34807303810302276,4,4,-0.28686534479312303,4,4,0.9184771676276685,2,0,1.0469866784197936,1,1.5806561605353209,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
3,1.4790983446928607,2,1,0.7478793134390344,0,2,-0.8701833340815202,2,0,-0.7659772668958666,3,-0.31110455363797496,2,2,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
3,-0.8772043773693017,4,0,1.9107090752543057,0,2,-1.7645135849361147,2,0,1.0469866784197936,1,0.319482351086457,2,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
3,0.34807303810302276,2,0,1.9861877970086408,0,2,-1.7645135849361147,2,0,1.0469866784197936,1,0.6798177252147038,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
3,-0.7829522684868152,2,0,0.21769847396464428,4,1,-0.8701833340815202,2,0,0.1405047057619635,1,0.8599854122788272,2,1,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
0,-1.3484649217817342,4,0,-1.117131284090809,0,3,0.9184771676276685,1,0,0.1405047057619635,1,0.13931466402233358,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,1
1,0.34807303810302276,2,1,0.48576229789216163,2,1,0.024146916773074168,1,0,1.0469866784197936,2,-0.6714399277662217,2,0,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
1,-0.7829522684868152,4,4,0.23874102669615588,0,2,-1.7645135849361147,1,0,-1.6724592395536968,0,-1.1218591454265303,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
3,-0.5001959418393557,4,3,-0.7003972506471771,4,4,0.9184771676276685,2,0,1.0469866784197936,1,2.481494595855938,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
